iter,task_train_loss_pre_optim,task_train_loss_post_optim,task_test_loss_pre_optim,task_test_loss_post_optim
4760,0.29585794,0.001252723,0.31603137,0.061761532
4770,0.30670676,0.00045039906,0.2821255,0.08242509
4780,0.32339954,0.0018096714,0.2805795,0.057334043
4790,0.29002807,0.0010176607,0.35134766,0.07388895
4800,0.32271945,0.0009467404,0.30072638,0.067134775
4810,0.27508178,0.00051861926,0.2511239,0.047634307
4820,0.27859104,0.0019823152,0.29529622,0.06942554
4830,0.26408777,0.0005085415,0.28987187,0.055820957
4840,0.2743738,0.0002922996,0.31266412,0.05501866
4850,0.30311406,0.001552791,0.25596708,0.07517049
4860,0.27968213,0.0011537026,0.3071591,0.054029774
4870,0.28458506,0.00054453564,0.31479985,0.066277966
4880,0.33756065,0.0010301234,0.2657134,0.06570812
4890,0.3199657,0.0023128255,0.31939554,0.060112525
4900,0.26901373,0.00024321904,0.2856169,0.06428851
4910,0.28924415,0.00044036462,0.28641897,0.062893964
4920,0.34279558,0.0012567865,0.3005467,0.04580687
4930,0.2697997,0.0003358748,0.29775307,0.05051671
4940,0.28160265,0.00090542383,0.31084007,0.084049195
4950,0.28063858,0.00064052077,0.2715989,0.07611422
4960,0.3217699,0.0004689122,0.28826645,0.06344043
4970,0.32837212,0.0010258949,0.2858794,0.05597844
4980,0.25703812,0.000555782,0.29481697,0.07941169
4990,0.29140028,0.0009352351,0.27188995,0.06793343
5000,0.33159983,0.00088582834,0.31180865,0.053143375
5010,0.2739153,0.000563077,0.3082346,0.0864224
5020,0.32453778,0.00044228442,0.29946625,0.06565971
5030,0.3046242,0.0019869022,0.2800019,0.072178476
