iter,task_train_acc_pre_optim,task_train_acc_post_optim,task_train_params_dist,task_test_acc_pre_optim,task_test_acc_post_optim,task_test_params_dist
21680,0.35,0.66199994,185.48352,0.056000005,0.144,185.46838
21690,0.31,0.648,185.52446,0.042000003,0.136,185.513
21700,0.31,0.674,185.61319,0.05,0.142,185.6047
21710,0.24,0.674,185.70444,0.068,0.16,185.696
21720,0.218,0.66600007,185.79568,0.06,0.124,185.78767
21730,0.268,0.65599996,185.88083,0.05,0.13200001,185.86949
21740,0.32799998,0.65,185.90588,0.051999997,0.154,185.88124
21750,0.31199998,0.696,185.9405,0.046,0.14400001,185.93317
21760,0.23,0.638,186.06502,0.058000002,0.15,186.06454
21770,0.192,0.68,186.21553,0.046000004,0.144,186.22423
21780,0.268,0.64599997,186.37376,0.058000002,0.144,186.3513
21790,0.39600003,0.61600006,186.31564,0.055999998,0.15,186.29172
21800,0.28,0.6460001,186.29382,0.072,0.14400001,186.27419
21810,0.24400002,0.67,186.3699,0.053999998,0.15400001,186.36238
21820,0.278,0.69,186.4405,0.06600001,0.15,186.42683
21830,0.2,0.67,186.5178,0.044,0.146,186.5206
21840,0.21,0.644,186.66306,0.08200001,0.142,186.6666
21850,0.296,0.602,186.74817,0.064,0.12200001,186.71265
21860,0.308,0.674,186.71602,0.04,0.116000004,186.69711
21870,0.262,0.666,186.78859,0.055999998,0.15,186.7848
21880,0.222,0.644,186.91966,0.048,0.13,186.9091
21890,0.36200002,0.59200007,186.95642,0.046,0.142,186.92905
21900,0.366,0.65199995,186.93741,0.06600001,0.16399999,186.91899
21910,0.258,0.6460001,186.96706,0.044,0.136,186.961
21920,0.172,0.622,187.06519,0.058000002,0.14400001,187.06306
21930,0.24200001,0.65799993,187.20337,0.06600001,0.162,187.18552
21940,0.30200002,0.63199997,187.16333,0.06,0.13200001,187.13689
21950,0.272,0.64399993,187.15646,0.054,0.156,187.14854
21960,0.30200002,0.648,187.24045,0.055999998,0.14799999,187.22781
21970,0.292,0.674,187.3315,0.062000003,0.144,187.32222
21980,0.36400002,0.66,187.37224,0.03,0.142,187.345
21990,0.29,0.638,187.39569,0.058,0.136,187.38565
22000,0.29000002,0.65400004,187.51128,0.05,0.13800001,187.5036
22010,0.30200002,0.674,187.58131,0.072,0.134,187.56752
22020,0.292,0.698,187.6293,0.044,0.12,187.61687
22030,0.248,0.68,187.74672,0.064,0.15200001,187.74583
22040,0.22599998,0.672,187.87976,0.062000003,0.12799999,187.86893
22050,0.354,0.65,187.91286,0.058000002,0.17,187.89609
22060,0.288,0.676,187.95901,0.062,0.138,187.94966
22070,0.244,0.68,188.10046,0.056000005,0.134,188.0982
22080,0.29,0.606,188.22989,0.051999997,0.13800001,188.21783
22090,0.31199998,0.64,188.23544,0.044,0.15,188.21223
22100,0.24400002,0.634,188.2966,0.051999997,0.148,188.29106
22110,0.20400001,0.624,188.42342,0.054,0.142,188.42099
22120,0.368,0.608,188.47699,0.055999998,0.144,188.45341
22130,0.38399997,0.672,188.46387,0.048,0.13800001,188.44168
22140,0.336,0.65200007,188.4771,0.07,0.156,188.46317
22150,0.28,0.65199995,188.56682,0.058000002,0.14,188.55643
22160,0.29599997,0.704,188.65634,0.056000005,0.146,188.64258
22170,0.278,0.678,188.74924,0.052,0.146,188.73929
22180,0.24,0.7,188.83275,0.046000004,0.14400001,188.81918
22190,0.22599998,0.688,188.9635,0.08200001,0.14,188.95947
22200,0.258,0.67,189.06499,0.042,0.14000002,189.05103
22210,0.3,0.644,189.11418,0.068,0.11399999,189.0939
22220,0.302,0.684,189.13,0.052,0.134,189.11404
22230,0.25,0.63,189.21791,0.068,0.138,189.21465
22240,0.19,0.64,189.36537,0.046,0.146,189.36336
22250,0.34,0.638,189.46785,0.072000004,0.14,189.43803
22260,0.314,0.68,189.44125,0.068,0.156,189.42076
22270,0.268,0.64,189.47581,0.054,0.138,189.4636
22280,0.23400001,0.65199995,189.59624,0.055999998,0.106000006,189.59595
22290,0.26400003,0.66400003,189.73083,0.05,0.134,189.72566
22300,0.29,0.696,189.81737,0.052,0.14799999,189.80132
22310,0.31,0.636,189.8171,0.05,0.124,189.79878
22320,0.272,0.626,189.85213,0.05,0.146,189.8471
22330,0.24600002,0.66400003,189.9758,0.054,0.14400001,189.97029
22340,0.24,0.65599996,190.06818,0.04,0.14400001,190.05759
22350,0.24,0.644,190.12315,0.048,0.168,190.1124
22360,0.23200001,0.66199994,190.20859,0.05,0.15600002,190.20537
22370,0.246,0.66800004,190.35352,0.046000004,0.142,190.3462
22380,0.39,0.614,190.35545,0.036000002,0.14,190.3292
22390,0.32800004,0.66199994,190.34392,0.064,0.146,190.32439
22400,0.25000003,0.6560001,190.44269,0.044,0.152,190.43982
22410,0.26400003,0.67600006,190.59172,0.053999998,0.14800002,190.5787
22420,0.344,0.684,190.6052,0.058000002,0.138,190.57782
22430,0.376,0.682,190.61636,0.056000005,0.136,190.59935
22440,0.21,0.64199996,190.68729,0.07400001,0.138,190.6883
22450,0.236,0.674,190.87566,0.044,0.122,190.86916
22460,0.338,0.688,190.91748,0.046000004,0.152,190.90036
22470,0.26,0.67,190.9697,0.07400001,0.13,190.96207
22480,0.16199999,0.616,191.10019,0.062,0.14,191.11394
22490,0.176,0.59799993,191.34555,0.06,0.142,191.33466
22500,0.354,0.578,191.37326,0.032,0.118,191.35628
22510,0.34,0.6,191.41382,0.058000002,0.13200001,191.39546
22520,0.29599997,0.634,191.45215,0.056000005,0.124,191.4408
22530,0.26,0.624,191.52353,0.048,0.13,191.51596
22540,0.20400001,0.65199995,191.66376,0.058,0.126,191.66135
22550,0.206,0.66400003,191.77222,0.046,0.156,191.75471
22560,0.33200002,0.63199997,191.74991,0.051999997,0.142,191.72534
22570,0.252,0.60400003,191.75987,0.038000003,0.13,191.75069
22580,0.22,0.672,191.84862,0.058,0.142,191.83786
22590,0.282,0.704,191.9094,0.058000002,0.146,191.89482
22600,0.304,0.65,191.93245,0.044,0.13199998,191.9169
22610,0.26599997,0.676,191.94579,0.08200001,0.15200001,191.92941
22620,0.25,0.65199995,192.0019,0.052,0.15200001,192.00012
22630,0.282,0.68399996,192.1514,0.052,0.138,192.14517
22640,0.22,0.65800005,192.30952,0.058000002,0.14800002,192.31221
22650,0.18,0.686,192.49092,0.051999997,0.148,192.48523
22660,0.344,0.66800004,192.51688,0.032,0.15,192.49066
22670,0.336,0.65400004,192.53299,0.032,0.132,192.51303
22680,0.288,0.644,192.55168,0.062,0.136,192.54391
22690,0.19600001,0.676,192.65169,0.06,0.158,192.65556
22700,0.27,0.65400004,192.81259,0.066,0.11999999,192.79785
22710,0.32599998,0.63,192.84685,0.042,0.138,192.82622
22720,0.31,0.694,192.85832,0.046000004,0.154,192.84105
22730,0.23200001,0.634,192.91525,0.044,0.156,192.90971
22740,0.246,0.6539999,193.08102,0.038,0.14,193.07968
22750,0.398,0.60400003,193.13365,0.058000002,0.15200001,193.11186
22760,0.314,0.636,193.16684,0.048,0.14,193.15071
22770,0.248,0.676,193.24287,0.051999997,0.13,193.2434
22780,0.176,0.68600005,193.38416,0.06,0.146,193.38193
22790,0.33,0.66600007,193.46678,0.058000002,0.12200001,193.4406
22800,0.34399998,0.65599996,193.45064,0.038,0.142,193.42488
22810,0.284,0.7,193.48093,0.06,0.168,193.47083
22820,0.26,0.69,193.62071,0.046000004,0.134,193.61948
22830,0.28399998,0.666,193.72932,0.036000002,0.13400002,193.71013
22840,0.384,0.67,193.72873,0.046000004,0.12799999,193.7052
22850,0.354,0.694,193.7164,0.048,0.13,193.69855
22860,0.208,0.65400004,193.80325,0.052,0.136,193.79889
22870,0.216,0.674,193.94875,0.054,0.138,193.94196
22880,0.286,0.65199995,194.06596,0.05,0.136,194.05327
22890,0.36800003,0.696,194.07664,0.066,0.168,194.05594
22900,0.23200001,0.63199997,194.09447,0.068,0.128,194.08635
22910,0.268,0.67600006,194.21254,0.044,0.14800002,194.20267
22920,0.19400002,0.66,194.31602,0.052,0.14,194.31595
22930,0.31,0.62200004,194.4147,0.051999997,0.142,194.38577
22940,0.368,0.66800004,194.37,0.042000003,0.146,194.34851
22950,0.236,0.65400004,194.3799,0.058000002,0.13800001,194.3787
22960,0.26399997,0.68,194.54251,0.042000003,0.154,194.53726
22970,0.222,0.65599996,194.64665,0.051999997,0.158,194.63896
22980,0.288,0.696,194.72093,0.058000002,0.126,194.71298
22990,0.222,0.68799996,194.79213,0.032,0.16,194.77943
23000,0.254,0.7060001,194.86063,0.034,0.128,194.85379
23010,0.218,0.676,194.96591,0.06,0.15799999,194.96317
23020,0.202,0.67,195.10501,0.056000005,0.14800002,195.1011
23030,0.20799999,0.702,195.22379,0.058000002,0.154,195.21805
23040,0.27,0.698,195.2931,0.068,0.116000004,195.27963
23050,0.26400003,0.66,195.32384,0.048,0.13,195.3037
23060,0.288,0.68399996,195.33678,0.054,0.142,195.31711
23070,0.252,0.648,195.34747,0.034,0.18200001,195.33725
23080,0.192,0.68,195.46133,0.058000002,0.11,195.46257
23090,0.238,0.71,195.62096,0.068,0.14,195.6157
23100,0.266,0.638,195.67313,0.054,0.146,195.64494
23110,0.286,0.65799993,195.6286,0.058000002,0.122,195.60513
23120,0.292,0.672,195.63725,0.06,0.148,195.62973
23130,0.26,0.64599997,195.7139,0.052,0.156,195.70883
23140,0.25,0.72400004,195.8241,0.06600001,0.15200001,195.81264
23150,0.24200001,0.6539999,195.8981,0.048,0.13200001,195.88199
23160,0.22799999,0.69,195.96683,0.044,0.15200001,195.95435
23170,0.25599998,0.67,196.0126,0.036,0.134,195.99667
23180,0.232,0.706,196.09737,0.038000003,0.138,196.08725
23190,0.27,0.672,196.16254,0.058000002,0.134,196.1438
23200,0.30400002,0.674,196.15842,0.042000003,0.152,196.13899
23210,0.19600001,0.67800003,196.22299,0.05,0.16,196.21468
23220,0.24200001,0.67,196.34099,0.06,0.11399999,196.33908
23230,0.192,0.66600007,196.47852,0.047999997,0.134,196.47214
23240,0.27,0.686,196.55894,0.06,0.142,196.54199
23250,0.29600003,0.65400004,196.57755,0.05,0.128,196.55623
23260,0.33,0.67600006,196.57278,0.06,0.13200001,196.5579
23270,0.19600001,0.63199997,196.64017,0.044,0.15200001,196.6437
23280,0.154,0.64,196.84795,0.055999998,0.12,196.85722
23290,0.204,0.634,197.02603,0.054,0.17,197.00375
23300,0.28800002,0.61,196.95401,0.06,0.15,196.93118
23310,0.348,0.67600006,196.93604,0.044,0.142,196.91759
23320,0.254,0.648,196.97421,0.042000003,0.136,196.96767
23330,0.18800001,0.62399995,197.10086,0.056000005,0.13800001,197.10571
23340,0.142,0.628,197.35994,0.048,0.154,197.37674
23350,0.30200002,0.59799993,197.4653,0.062,0.156,197.43076
23360,0.33200002,0.622,197.44553,0.054,0.14800002,197.41512
23370,0.244,0.6460001,197.44258,0.05,0.15,197.43236
23380,0.25,0.628,197.50372,0.054,0.15,197.4977
23390,0.222,0.65,197.6058,0.050000004,0.15000002,197.60835
23400,0.124,0.64,197.82323,0.032,0.134,197.83452
23410,0.184,0.624,198.03609,0.042,0.13599999,198.02087
23420,0.344,0.57,197.99586,0.076,0.144,197.96878
23430,0.282,0.648,197.96121,0.076000005,0.126,197.94342
23440,0.23599999,0.666,197.98601,0.046,0.15,197.97615
23450,0.22600001,0.68,198.08577,0.06600001,0.15200001,198.08224
23460,0.20400001,0.65799993,198.20409,0.063999996,0.136,198.19983
23470,0.2,0.71199995,198.29842,0.056000005,0.128,198.28983
23480,0.148,0.644,198.40964,0.058000002,0.146,198.40768
23490,0.2,0.644,198.50249,0.048,0.13200001,198.48575
23500,0.274,0.65599996,198.48618,0.048,0.158,198.46274
23510,0.264,0.612,198.483,0.064,0.142,198.478
23520,0.2,0.688,198.59366,0.051999997,0.152,198.58719
23530,0.152,0.65400004,198.7764,0.038000003,0.14400001,198.77835
23540,0.206,0.64599997,198.87851,0.044,0.146,198.85757
23550,0.33,0.65400004,198.86443,0.038000003,0.14800002,198.84677
23560,0.26,0.688,198.89334,0.055999998,0.134,198.88077
23570,0.16600001,0.67,199.00981,0.06600001,0.156,199.01118
23580,0.13,0.66800004,199.22374,0.084,0.15799999,199.22571
23590,0.382,0.648,199.28622,0.058000002,0.116000004,199.25877
23600,0.38799998,0.616,199.26192,0.044,0.11799999,199.24179
23610,0.27,0.61,199.27498,0.051999997,0.172,199.26637
23620,0.22,0.666,199.38347,0.058000002,0.154,199.3893
23630,0.128,0.64,199.56749,0.052,0.14,199.56355
23640,0.158,0.624,199.71443,0.058000002,0.154,199.71036
23650,0.396,0.608,199.74466,0.054,0.13,199.71248
23660,0.37399998,0.626,199.71266,0.064,0.17,199.6857
23670,0.312,0.7,199.7148,0.044,0.146,199.7026
23680,0.288,0.66800004,199.75444,0.062000003,0.13800001,199.73996
23690,0.29600003,0.67200005,199.76944,0.062,0.158,199.75616
23700,0.28800002,0.7,199.82445,0.051999997,0.146,199.81442
23710,0.18400002,0.65199995,199.96124,0.052,0.14,199.9667
23720,0.19600001,0.61800003,200.1685,0.048,0.14799999,200.173
23730,0.306,0.628,200.21469,0.046,0.14,200.18047
23740,0.338,0.62399995,200.21408,0.06600001,0.138,200.194
23750,0.29599997,0.676,200.23384,0.048,0.12200001,200.22334
23760,0.23200001,0.65199995,200.31015,0.068,0.15200001,200.30283
23770,0.22600001,0.63600004,200.40912,0.051999997,0.136,200.40138
23780,0.29600003,0.69,200.50569,0.081999995,0.136,200.49002
23790,0.3,0.66,200.5057,0.044,0.14000002,200.48459
23800,0.26599997,0.65199995,200.54086,0.058,0.134,200.53224
23810,0.206,0.67200005,200.68797,0.046,0.13200001,200.68701
23820,0.24200001,0.71,200.84799,0.062,0.154,200.84183
23830,0.35599998,0.64,200.892,0.06,0.14,200.86426
23840,0.38,0.7,200.8505,0.064,0.136,200.82368
23850,0.30200002,0.66400003,200.86967,0.051999997,0.148,200.85844
23860,0.21800001,0.694,200.99063,0.05,0.13800001,200.9949
23870,0.16800001,0.666,201.13847,0.044,0.13200001,201.14111
23880,0.236,0.622,201.23831,0.07000001,0.144,201.21292
23890,0.40199998,0.59599996,201.18617,0.051999997,0.162,201.16048
23900,0.32,0.66,201.17862,0.044,0.154,201.16289
23910,0.24200001,0.66400003,201.27426,0.05,0.17,201.27367
23920,0.24,0.684,201.41284,0.03,0.16600001,201.40837
23930,0.25,0.682,201.53023,0.04,0.142,201.51709
23940,0.3,0.682,201.55344,0.055999998,0.16399999,201.53226
23950,0.292,0.674,201.57072,0.038000003,0.128,201.56221
23960,0.24,0.634,201.694,0.055999998,0.136,201.69197
23970,0.15200001,0.65199995,201.91505,0.046000004,0.124,201.92668
23980,0.35599998,0.578,202.04315,0.056000005,0.11399999,202.00711
23990,0.354,0.64,202.03445,0.051999997,0.14,202.01315
24000,0.22399999,0.672,202.05077,0.064,0.15200001,202.04388
24010,0.21200001,0.624,202.17575,0.046,0.136,202.17673
24020,0.184,0.676,202.35931,0.054000005,0.146,202.36287
24030,0.152,0.682,202.52359,0.062,0.134,202.52493
24040,0.21200001,0.644,202.62045,0.062000003,0.14,202.60397
24050,0.296,0.65800005,202.5925,0.044,0.12,202.57858
24060,0.264,0.69,202.62285,0.048,0.12200001,202.60973
24070,0.202,0.65400004,202.72665,0.06600001,0.126,202.72923
24080,0.126,0.66199994,202.92973,0.063999996,0.13400002,202.93613
24090,0.316,0.622,202.97104,0.046000004,0.13800001,202.939
24100,0.354,0.648,202.91534,0.053999998,0.17400001,202.88808
24110,0.248,0.64,202.93015,0.07,0.14,202.92741
24120,0.176,0.63,203.04025,0.054,0.134,203.04382
24130,0.14400001,0.66,203.29416,0.058000002,0.124,203.30618
24140,0.264,0.668,203.45068,0.036,0.14,203.42146
24150,0.346,0.618,203.42581,0.048,0.13,203.4006
24160,0.24199998,0.63600004,203.42216,0.06600001,0.16600001,203.40889
24170,0.23200001,0.67399997,203.4713,0.054,0.128,203.45879
24180,0.284,0.676,203.53728,0.056000005,0.158,203.519
24190,0.3,0.66400003,203.59212,0.062000003,0.124000005,203.57857
24200,0.34600002,0.69399995,203.63112,0.046000004,0.124,203.61069
24210,0.252,0.688,203.6562,0.051999997,0.142,203.65143
24220,0.202,0.682,203.76256,0.051999997,0.14,203.7615
24230,0.192,0.684,203.9651,0.066,0.126,203.9639
24240,0.398,0.606,204.01038,0.048,0.15200001,203.97774
24250,0.374,0.65199995,203.93526,0.055999998,0.148,203.90414
24260,0.276,0.64399993,203.88858,0.062000003,0.138,203.86893
24270,0.26,0.65400004,203.93584,0.042000003,0.13,203.92389
24280,0.274,0.676,204.04825,0.056000005,0.148,204.03752
24290,0.272,0.734,204.12814,0.05,0.13200001,204.11588
24300,0.198,0.7,204.25163,0.052,0.13,204.25937
24310,0.16600001,0.692,204.45485,0.046000004,0.118,204.4677
24320,0.22400002,0.65,204.60358,0.060000006,0.14400001,204.58353
24330,0.36200002,0.634,204.58228,0.024,0.128,204.56276
24340,0.27,0.672,204.59846,0.063999996,0.15400001,204.583
24350,0.26,0.70399994,204.66751,0.064,0.14800002,204.65869
24360,0.24200001,0.67800003,204.76877,0.06,0.14,204.76884
24370,0.17799999,0.65400004,204.92085,0.056000005,0.138,204.9307
24380,0.154,0.666,205.15889,0.054,0.136,205.16
24390,0.24800001,0.612,205.21985,0.058000002,0.126,205.19174
24400,0.32799998,0.6560001,205.18729,0.06,0.14400001,205.16206
24410,0.25000003,0.65199995,205.17178,0.058000002,0.16,205.16104
24420,0.176,0.71800005,205.26128,0.052,0.148,205.25644
24430,0.162,0.65400004,205.46492,0.06,0.136,205.47371
24440,0.094,0.64,205.6677,0.048,0.13,205.67159
24450,0.252,0.608,205.7596,0.04,0.134,205.72787
24460,0.31000003,0.62399995,205.69717,0.052,0.116000004,205.67097
24470,0.3,0.64599997,205.66492,0.046000004,0.116000004,205.63791
24480,0.24200001,0.672,205.71289,0.046000004,0.122,205.70389
24490,0.17400001,0.68,205.84164,0.06,0.13,205.84863
24500,0.154,0.6639999,206.02847,0.06,0.134,206.0341
24510,0.28,0.67,206.12163,0.06600001,0.148,206.09668
24520,0.35800004,0.674,206.09248,0.042,0.138,206.0644
24530,0.252,0.672,206.07877,0.068,0.142,206.0615
24540,0.23600002,0.682,206.12163,0.056000005,0.142,206.10947
24550,0.204,0.696,206.16133,0.060000006,0.14,206.15144
24560,0.24600002,0.726,206.23538,0.042,0.126,206.22119
24570,0.222,0.686,206.31335,0.068,0.154,206.31046
24580,0.15,0.64599997,206.4674,0.051999997,0.132,206.47202
24590,0.232,0.63000005,206.61162,0.054,0.14799999,206.59802
24600,0.32799998,0.66199994,206.61569,0.044,0.142,206.58835
24610,0.32799998,0.648,206.61679,0.048,0.13200001,206.59537
24620,0.29799998,0.692,206.67314,0.048,0.13800001,206.65921
24630,0.2,0.682,206.7211,0.03,0.15200001,206.71992
24640,0.22399999,0.66400003,206.86272,0.042000003,0.154,206.85953
24650,0.158,0.64399993,207.07932,0.07400001,0.11200001,207.09985
24660,0.158,0.644,207.26352,0.048,0.13200001,207.252
24670,0.366,0.55799997,207.24512,0.042000003,0.126,207.21431
24680,0.32,0.644,207.21634,0.056000005,0.156,207.19133
24690,0.28399998,0.65400004,207.2026,0.027999999,0.13,207.18416
24700,0.25,0.668,207.24736,0.038,0.14400001,207.23526
24710,0.23400001,0.67200005,207.33247,0.05,0.122,207.32822
24720,0.204,0.66800004,207.47781,0.044,0.124,207.47807
24730,0.154,0.66,207.63518,0.056000005,0.16,207.63863
24740,0.14800002,0.678,207.80537,0.068,0.124,207.79822
24750,0.322,0.618,207.79008,0.05,0.138,207.76143
24760,0.352,0.674,207.76147,0.068,0.126,207.73624
24770,0.23799999,0.66,207.77429,0.062,0.134,207.7649
24780,0.15599999,0.68600005,207.87312,0.074,0.13800001,207.882
24790,0.17,0.65599996,208.0668,0.056000005,0.13,208.06177
24800,0.174,0.67,208.18628,0.05,0.136,208.17085
24810,0.324,0.622,208.15244,0.072000004,0.138,208.11487
24820,0.374,0.7,208.12361,0.048,0.146,208.1022
24830,0.292,0.66199994,208.11789,0.04,0.16,208.10783
24840,0.174,0.668,208.19235,0.054,0.126,208.18584
24850,0.154,0.648,208.3593,0.07,0.136,208.37227
24860,0.17,0.622,208.57578,0.054,0.162,208.56863
24870,0.256,0.65400004,208.64034,0.054,0.126,208.62488
24880,0.32599998,0.628,208.64536,0.068,0.14799999,208.62244
24890,0.28599998,0.648,208.6381,0.064,0.154,208.6191
24900,0.24800001,0.672,208.65898,0.062000003,0.13,208.65288
24910,0.21400002,0.672,208.7767,0.048,0.146,208.77914
24920,0.156,0.66,208.97464,0.038,0.13200001,208.9755
24930,0.15200001,0.68799996,209.18225,0.062,0.136,209.18417
24940,0.222,0.634,209.24109,0.044,0.15400001,209.20723
24950,0.31800002,0.64199996,209.20084,0.068,0.13800001,209.17696
24960,0.26,0.6639999,209.21172,0.056000005,0.156,209.19797
24970,0.184,0.638,209.2605,0.046,0.154,209.26006
24980,0.22599998,0.66,209.44272,0.062,0.116000004,209.4307
24990,0.306,0.682,209.48958,0.06600001,0.16399999,209.46834
