iter,task_train_acc_pre_optim,task_train_acc_post_optim,task_test_acc_pre_optim,task_test_acc_post_optim
5170,0.0875,0.9375,0.09375,0.86249995
5180,0.118750006,0.8875,0.05625,0.84375
5190,0.13749999,0.89374995,0.1125,0.91249996
5200,0.14375001,0.91249996,0.09375,0.84999996
5210,0.09375,0.9,0.125,0.82500005
5220,0.087500006,0.9,0.075,0.9125
5230,0.09375,0.91249996,0.087500006,0.81874996
5240,0.1375,0.875,0.10625,0.90625
5250,0.1125,0.92499995,0.05,0.85
5260,0.0875,0.90625,0.08125,0.8875
5270,0.125,0.9125,0.15,0.90625
5280,0.14375001,0.92499995,0.13125001,0.875
5290,0.15,0.90625,0.0625,0.90625
5300,0.112500004,0.9125,0.087500006,0.88125
5310,0.118750006,0.91875,0.075,0.83750004
5320,0.16875,0.8874999,0.15,0.85
5330,0.10625,0.91875,0.10625,0.9
5340,0.1375,0.92499995,0.118750006,0.91249996
5350,0.14375001,0.89375,0.08125,0.85
5360,0.10625,0.9375,0.09375,0.875
5370,0.15,0.90625,0.125,0.90625
5380,0.10625,0.89374995,0.1625,0.85
5390,0.112500004,0.94375,0.1375,0.84999996
5400,0.13125,0.90625,0.087500006,0.8875
5410,0.11875,0.89375,0.10625,0.88124996
5420,0.13125001,0.88125,0.112500004,0.9375
5430,0.10625,0.875,0.081250004,0.9125
5440,0.15,0.88125,0.0375,0.875
5450,0.14375,0.92499995,0.0625,0.86875
5460,0.08125,0.86249995,0.09375,0.8375
5470,0.125,0.94375,0.118750006,0.8875
5480,0.0625,0.89374995,0.09375,0.89374995
5490,0.087500006,0.88125,0.1375,0.9
5500,0.1625,0.9,0.06875,0.9187499
5510,0.15,0.9125,0.118750006,0.88125
5520,0.1375,0.88124996,0.11875,0.8625
5530,0.11875,0.94375,0.075,0.85625
5540,0.11875,0.9125,0.09375,0.86875
5550,0.112500004,0.9375,0.13125,0.85625
5560,0.14375,0.89374995,0.14375001,0.89374995
5570,0.14375001,0.89374995,0.05,0.89374995
5580,0.1,0.90625,0.17500001,0.88125
5590,0.075,0.90625,0.09375,0.85
5600,0.1,0.875,0.1,0.875
5610,0.125,0.9375,0.125,0.8875
5620,0.11875,0.90625,0.10625,0.85
5630,0.09375,0.93125,0.10000001,0.81875
5640,0.13125,0.9,0.09375,0.91875
5650,0.09375,0.90625,0.13125001,0.89374995
5660,0.15625,0.8875,0.10000001,0.90625
5670,0.1125,0.89374995,0.06875,0.83124995
5680,0.14375001,0.91875,0.06875,0.88124996
5690,0.1625,0.95,0.075,0.8875
5700,0.08125,0.94375,0.075,0.90625
5710,0.1,0.93125,0.056250002,0.81875
5720,0.10625,0.92499995,0.16875,0.89374995
5730,0.13125,0.91249996,0.1125,0.9
5740,0.1125,0.9187499,0.10625,0.8875
5750,0.10625,0.8875,0.06875,0.89374995
5760,0.10625,0.90625,0.10625,0.8375
5770,0.10625,0.9375,0.1875,0.875
5780,0.09375,0.9,0.0625,0.925
5790,0.09375,0.9375,0.1125,0.85
5800,0.10625,0.94375,0.1125,0.875
5810,0.0875,0.9,0.0875,0.8375
5820,0.1125,0.9125,0.075,0.89374995
5830,0.09375,0.95624995,0.05625,0.92499995
5840,0.099999994,0.875,0.087500006,0.88125
